timestamp,platform,run_id,pss_mb,cpu_percent
1788983592,IONIC,ses_06r_S2,33.98,117
1788983593,IONIC,ses_06r_S2,158.25,3.2
1788983594,IONIC,ses_06r_S2,154.73,16.6
1788983595,IONIC,ses_06r_S2,146.03,6.6
1788983597,IONIC,ses_06r_S2,148.12,106
1788983598,IONIC,ses_06r_S2,178.85,0.0
1788983599,IONIC,ses_06r_S2,164.52,0.0
1788983600,IONIC,ses_06r_S2,176.13,26.6
1788983601,IONIC,ses_06r_S2,165.88,3.3
1788983602,IONIC,ses_06r_S2,159.14,6.6
1788983604,IONIC,ses_06r_S2,173.95,9.6
1788983605,IONIC,ses_06r_S2,168.37,0.0
1788983606,IONIC,ses_06r_S2,163.29,86.6
1788983607,IONIC,ses_06r_S2,164.09,0.0
1788983608,IONIC,ses_06r_S2,158.13,6.6
1788983610,IONIC,ses_06r_S2,154.62,116
1788983611,IONIC,ses_06r_S2,168.86,3.3
1788983612,IONIC,ses_06r_S2,166.67,0.0
1788983613,IONIC,ses_06r_S2,173.64,30.0
1788983614,IONIC,ses_06r_S2,163.58,0.0
1788983615,IONIC,ses_06r_S2,157.09,13.3
1788983617,IONIC,ses_06r_S2,172.90,6.0
1788983618,IONIC,ses_06r_S2,168.63,0.0
1788983619,IONIC,ses_06r_S2,162.89,51.6
1788983620,IONIC,ses_06r_S2,164.06,3.2
1788983621,IONIC,ses_06r_S2,157.07,6.6
1788983623,IONIC,ses_06r_S2,157.35,54.0
1788983624,IONIC,ses_06r_S2,168.97,0.0
1788983625,IONIC,ses_06r_S2,162.17,70.9
1788983626,IONIC,ses_06r_S2,163.63,0.0
1788983627,IONIC,ses_06r_S2,156.70,3.3
1788983629,IONIC,ses_06r_S2,156.78,53.3
1788983630,IONIC,ses_06r_S2,169.97,0.0
1788983631,IONIC,ses_06r_S2,168.72,0.0
1788983632,IONIC,ses_06r_S2,174.22,26.6
1788983634,IONIC,ses_06r_S2,163.81,10.0
1788983635,IONIC,ses_06r_S2,157.98,6.6
1788983636,IONIC,ses_06r_S2,154.14,60.0
1788983637,IONIC,ses_06r_S2,170.30,3.3
1788983638,IONIC,ses_06r_S2,169.02,0.0
1788983640,IONIC,ses_06r_S2,174.19,23.3
1788983641,IONIC,ses_06r_S2,163.71,16.6
1788983642,IONIC,ses_06r_S2,158.41,19.3
1788983643,IONIC,ses_06r_S2,154.49,23.3
1788983645,IONIC,ses_06r_S2,174.37,6.4
1788983646,IONIC,ses_06r_S2,168.51,0.0
1788983647,IONIC,ses_06r_S2,169.43,40.0
1788983648,IONIC,ses_06r_S2,164.06,3.3
1788983649,IONIC,ses_06r_S2,157.38,6.6
1788983651,IONIC,ses_06r_S2,175.12,6.4
1788983652,IONIC,ses_06r_S2,168.33,0.0
1788983653,IONIC,ses_06r_S2,175.07,35.4
1788983654,IONIC,ses_06r_S2,165.00,26.6
1788983655,IONIC,ses_06r_S2,158.47,30.0
1788983657,IONIC,ses_06r_S2,153.80,30.0
1788983658,IONIC,ses_06r_S2,175.37,3.3
1788983659,IONIC,ses_06r_S2,169.54,3.2
1788983660,IONIC,ses_06r_S2,163.38,83.8
1788983661,IONIC,ses_06r_S2,164.68,16.6
1788983663,IONIC,ses_06r_S2,158.22,26.6
1788983664,IONIC,ses_06r_S2,153.12,30.0
1788983665,IONIC,ses_06r_S2,174.28,6.6
1788983666,IONIC,ses_06r_S2,168.42,3.3
1788983668,IONIC,ses_06r_S2,169.29,36.6
1788983669,IONIC,ses_06r_S2,162.80,6.6
1788983670,IONIC,ses_06r_S2,157.31,6.4
1788983671,IONIC,ses_06r_S2,153.81,110
1788983672,IONIC,ses_06r_S2,169.13,0.0
1788983674,IONIC,ses_06r_S2,168.09,26.6
1788983675,IONIC,ses_06r_S2,164.31,13.3
1788983676,IONIC,ses_06r_S2,162.74,0.0
1788983677,IONIC,ses_06r_S2,157.57,10.0
1788983679,IONIC,ses_06r_S2,153.92,58.3
1788983680,IONIC,ses_06r_S2,168.67,0.0
1788983681,IONIC,ses_06r_S2,161.86,120
1788983682,IONIC,ses_06r_S2,163.53,26.6
1788983683,IONIC,ses_06r_S2,158.16,0.0
1788983685,IONIC,ses_06r_S2,156.75,16.6
1788983686,IONIC,ses_06r_S2,175.33,10.0
1788983687,IONIC,ses_06r_S2,168.63,0.0
1788983688,IONIC,ses_06r_S2,173.66,40.0
1788983689,IONIC,ses_06r_S2,164.53,26.6
1788983691,IONIC,ses_06r_S2,157.75,20.0
1788983692,IONIC,ses_06r_S2,153.93,10.0
1788983693,IONIC,ses_06r_S2,174.51,3.3
1788983694,IONIC,ses_06r_S2,168.62,3.3
1788983695,IONIC,ses_06r_S2,169.83,33.3
1788983697,IONIC,ses_06r_S2,163.00,0.0
1788983698,IONIC,ses_06r_S2,157.72,6.6
1788983699,IONIC,ses_06r_S2,154.03,113
1788983700,IONIC,ses_06r_S2,168.68,0.0
1788983701,IONIC,ses_06r_S2,167.45,3.3
1788983703,IONIC,ses_06r_S2,162.86,0.0
1788983704,IONIC,ses_06r_S2,168.86,30.0
1788983705,IONIC,ses_06r_S2,163.88,23.3
1788983706,IONIC,ses_06r_S2,154.08,16.6
1788983707,IONIC,ses_06r_S2,153.75,6.6
1788983709,IONIC,ses_06r_S2,174.12,6.6
1788983710,IONIC,ses_06r_S2,168.04,0.0
1788983711,IONIC,ses_06r_S2,168.77,26.6
1788983712,IONIC,ses_06r_S2,163.43,0.0
1788983713,IONIC,ses_06r_S2,157.80,10.0
1788983715,IONIC,ses_06r_S2,161.61,29.0
1788983716,IONIC,ses_06r_S2,168.75,0.0
1788983717,IONIC,ses_06r_S2,162.87,71.8
1788983718,IONIC,ses_06r_S2,165.10,0.0
1788983720,IONIC,ses_06r_S2,158.76,6.6
1788983721,IONIC,ses_06r_S2,172.32,25.0
1788983722,IONIC,ses_06r_S2,168.60,0.0
1788983723,IONIC,ses_06r_S2,163.72,77.4
1788983724,IONIC,ses_06r_S2,163.44,23.3
1788983726,IONIC,ses_06r_S2,157.79,22.5
1788983727,IONIC,ses_06r_S2,153.91,23.3
1788983728,IONIC,ses_06r_S2,174.00,6.6
1788983729,IONIC,ses_06r_S2,168.09,3.2
1788983731,IONIC,ses_06r_S2,173.50,16.6
1788983732,IONIC,ses_06r_S2,163.69,16.1
1788983733,IONIC,ses_06r_S2,157.82,6.6
1788983734,IONIC,ses_06r_S2,154.06,110
1788983735,IONIC,ses_06r_S2,168.78,3.2
1788983737,IONIC,ses_06r_S2,162.60,33.3
1788983738,IONIC,ses_06r_S2,163.62,16.6
1788983739,IONIC,ses_06r_S2,163.32,3.3
1788983740,IONIC,ses_06r_S2,156.62,10.0
1788983742,IONIC,ses_06r_S2,153.43,79.4
1788983743,IONIC,ses_06r_S2,168.54,0.0
1788983744,IONIC,ses_06r_S2,161.83,106
1788983745,IONIC,ses_06r_S2,163.79,30.0
1788983746,IONIC,ses_06r_S2,157.53,3.2
1788983748,IONIC,ses_06r_S2,157.38,20.0
1788983749,IONIC,ses_06r_S2,174.36,10.0
1788983750,IONIC,ses_06r_S2,168.88,0.0
1788983751,IONIC,ses_06r_S2,163.19,113
1788983752,IONIC,ses_06r_S2,162.49,20.0
1788983754,IONIC,ses_06r_S2,156.98,0.0
1788983755,IONIC,ses_06r_S2,153.60,6.6
