timestamp,platform,run_id,pss_mb,cpu_percent
1788967892,IONIC,ses_05r_S2,8.02,206
1788967893,IONIC,ses_05r_S2,151.92,0.0
1788967894,IONIC,ses_05r_S2,162.54,23.3
1788967895,IONIC,ses_05r_S2,153.34,3.3
1788967897,IONIC,ses_05r_S2,177.26,68.7
1788967898,IONIC,ses_05r_S2,178.86,3.3
1788967899,IONIC,ses_05r_S2,167.35,0.0
1788967900,IONIC,ses_05r_S2,178.38,23.3
1788967901,IONIC,ses_05r_S2,167.30,3.3
1788967903,IONIC,ses_05r_S2,158.09,13.3
1788967904,IONIC,ses_05r_S2,177.68,6.6
1788967905,IONIC,ses_05r_S2,172.55,0.0
1788967906,IONIC,ses_05r_S2,166.90,90.0
1788967908,IONIC,ses_05r_S2,168.04,0.0
1788967909,IONIC,ses_05r_S2,161.78,6.6
1788967910,IONIC,ses_05r_S2,158.87,13.3
1788967911,IONIC,ses_05r_S2,178.81,0.0
1788967912,IONIC,ses_05r_S2,172.93,0.0
1788967913,IONIC,ses_05r_S2,178.85,23.3
1788967915,IONIC,ses_05r_S2,168.78,0.0
1788967916,IONIC,ses_05r_S2,162.22,3.3
1788967917,IONIC,ses_05r_S2,179.50,3.3
1788967918,IONIC,ses_05r_S2,173.55,0.0
1788967919,IONIC,ses_05r_S2,167.77,43.3
1788967921,IONIC,ses_05r_S2,169.43,0.0
1788967922,IONIC,ses_05r_S2,162.49,6.6
1788967923,IONIC,ses_05r_S2,159.14,106
1788967924,IONIC,ses_05r_S2,173.59,0.0
1788967925,IONIC,ses_05r_S2,167.55,83.3
1788967927,IONIC,ses_05r_S2,168.46,0.0
1788967928,IONIC,ses_05r_S2,166.18,6.4
1788967929,IONIC,ses_05r_S2,161.78,66.6
1788967930,IONIC,ses_05r_S2,173.98,6.6
1788967932,IONIC,ses_05r_S2,172.69,3.3
1788967933,IONIC,ses_05r_S2,178.02,26.6
1788967934,IONIC,ses_05r_S2,168.68,6.6
1788967935,IONIC,ses_05r_S2,162.65,13.3
1788967936,IONIC,ses_05r_S2,159.01,53.3
1788967938,IONIC,ses_05r_S2,174.51,3.3
1788967939,IONIC,ses_05r_S2,173.20,3.3
1788967940,IONIC,ses_05r_S2,173.94,36.6
1788967941,IONIC,ses_05r_S2,168.47,0.0
1788967943,IONIC,ses_05r_S2,163.08,10.0
1788967944,IONIC,ses_05r_S2,159.92,93.3
1788967945,IONIC,ses_05r_S2,174.06,3.3
1788967946,IONIC,ses_05r_S2,167.68,3.3
1788967947,IONIC,ses_05r_S2,173.87,50.0
1788967949,IONIC,ses_05r_S2,168.29,6.6
1788967950,IONIC,ses_05r_S2,163.02,10.0
1788967951,IONIC,ses_05r_S2,159.93,110
1788967952,IONIC,ses_05r_S2,173.94,0.0
1788967954,IONIC,ses_05r_S2,168.43,6.6
