timestamp,platform,run_id,pss_mb,cpu_percent
1788967146,IONIC,ses_05r_S1,8.36,193
1788967147,IONIC,ses_05r_S1,161.22,0.0
1788967149,IONIC,ses_05r_S1,160.39,23.3
1788967150,IONIC,ses_05r_S1,146.38,0.0
1788967151,IONIC,ses_05r_S1,146.37,6.6
1788967152,IONIC,ses_05r_S1,150.97,21.2
1788967153,IONIC,ses_05r_S1,143.18,20.0
1788967156,IONIC,ses_05r_S1,124.85,31.2
1788967157,IONIC,ses_05r_S1,163.18,16.6
1788967159,IONIC,ses_05r_S1,152.27,50.0
1788967160,IONIC,ses_05r_S1,159.48,3.3
1788967163,IONIC,ses_05r_S1,105.83,112
1788967164,IONIC,ses_05r_S1,161.66,29.0
1788967165,IONIC,ses_05r_S1,157.90,12.9
1788967166,IONIC,ses_05r_S1,154.94,43.7
1788967168,IONIC,ses_05r_S1,156.49,16.6
1788967170,IONIC,ses_05r_S1,109.30,100
1788967171,IONIC,ses_05r_S1,161.72,3.3
1788967173,IONIC,ses_05r_S1,150.24,6.6
1788967174,IONIC,ses_05r_S1,150.34,70.0
1788967175,IONIC,ses_05r_S1,158.28,13.3
1788967178,IONIC,ses_05r_S1,105.13,145
1788967179,IONIC,ses_05r_S1,160.34,67.7
1788967180,IONIC,ses_05r_S1,156.78,20.0
1788967182,IONIC,ses_05r_S1,147.59,13.3
1788967183,IONIC,ses_05r_S1,155.84,3.2
1788967184,IONIC,ses_05r_S1,155.78,0
1788967185,IONIC,ses_05r_S1,27.85,171
1788967187,IONIC,ses_05r_S1,160.02,0.0
1788967188,IONIC,ses_05r_S1,160.57,10.0
1788967189,IONIC,ses_05r_S1,148.51,77.4
1788967190,IONIC,ses_05r_S1,156.35,13.3
1788967193,IONIC,ses_05r_S1,107.81,125
1788967194,IONIC,ses_05r_S1,160.14,46.6
1788967196,IONIC,ses_05r_S1,154.08,20.0
1788967197,IONIC,ses_05r_S1,148.02,20.0
1788967198,IONIC,ses_05r_S1,156.13,6.2
1788967199,IONIC,ses_05r_S1,155.98,0
1788967201,IONIC,ses_05r_S1,27.96,200
1788967202,IONIC,ses_05r_S1,154.11,3.3
1788967203,IONIC,ses_05r_S1,158.32,16.6
1788967204,IONIC,ses_05r_S1,147.20,80.0
